Incident ID,Incident Date,State,City Or County,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2547033,2023-03-15,California,San Francisco,Denman Middle School,0,0,0,0,0,SAN FRANCISCO,06075,38965193,808988.0
2547057,2023-03-15,Alabama,Springville,Springville Elementary School,0,0,0,0,0,SAINT CLAIR,01115,5108468,95552.0
2546083,2023-03-14,Michigan,Holt,Holt High School,0,0,0,0,1,INGHAM,26065,10037261,284637.0
2546168,2023-03-14,Virginia,Norfolk,Granby High School,0,0,0,0,1,NORFOLK CITY,51710,8715698,230930.0
2545930,2023-03-14,North Carolina,Kernersville,Kernersville Middle School,0,0,0,0,0,FORSYTH,37067,10835491,392921.0
2547097,2023-03-14,Louisiana,New Orleans,,0,0,0,0,2,ORLEANS,22071,4573749,364136.0
2545332,2023-03-13,Virginia,Richmond,Boushall Middle School,0,0,0,0,1,RICHMOND CITY,51760,8715698,229247.0
2566202,2023-03-13,Massachusetts,Southbridge,Southbridge High School,0,0,0,0,2,WORCESTER,25027,7001399,866866.0
2543996,2023-03-11,Maine,Waterville,Alfond Senior Apartments,0,0,0,0,1,KENNEBEC,23011,1395722,127259.0
2543339,2023-03-10,Florida,Vero Beach,Vero Beach High School,0,0,0,0,1,INDIAN RIVER,12061,22610726,169795.0
2543325,2023-03-10,Maine,Monroe,Monroe Elementary School,0,0,0,0,1,WALDO,23027,1395722,40620.0
2542908,2023-03-09,New Mexico,Albuquerque,Rio Grande High School,0,0,0,0,0,BERNALILLO,35001,2114371,671586.0
2546566,2023-03-09,Wisconsin,Milwaukee,Barack Obama School of Career and Tech Ed,0,0,0,0,1,MILWAUKEE,55079,5910955,916205.0
2542935,2023-03-09,Nevada,Las Vegas,Las Vegas High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2542901,2023-03-09,Alabama,Athens,East Limestone High School,0,0,0,0,1,LIMESTONE,01083,5108468,114654.0
2543468,2023-03-08,Texas,Texarkana,Texas Middle School,0,0,0,0,0,BOWIE,48037,30503301,91687.0
2542906,2023-03-08,New Mexico,Los Lunas,Los Lunas High School,0,0,0,0,1,VALENCIA,35061,2114371,79141.0
2968986,2023-03-08,Pennsylvania,Royersford,Spring-Ford Area High School,0,0,0,0,2,MONTGOMERY,42091,12961683,868742.0
2542547,2023-03-08,Arizona,Chandler,Legacy Traditional School,0,0,0,0,0,MARICOPA,04013,7431344,4585871.0
2542545,2023-03-08,Georgia,Fairburn,Renaissance Middle School,0,0,0,0,0,FULTON,13121,11029227,1079105.0
2541499,2023-03-07,Illinois,Rockford,Auburn High School,0,0,0,0,1,WINNEBAGO,17201,12549689,280922.0
2542864,2023-03-07,Maryland,Glen Burnie,,0,0,0,0,1,ANNE ARUNDEL,24003,6180253,594582.0
2542086,2023-03-07,Indiana,Indianapolis,Old TC Howe High School,1,0,0,0,0,MARION,18097,6862199,968460.0
2542499,2023-03-07,Indiana,Indianapolis (Lawrence),Mary Castle Elementary School,0,0,0,0,0,MARION,18097,6862199,968460.0
2541677,2023-03-07,Alabama,Rogersville,Lauderdale County High School,0,0,0,0,0,LAUDERDALE,01077,5108468,96814.0
2546317,2023-03-06,Michigan,Saginaw,Atkins Middle School,0,0,0,0,1,SAGINAW,26145,10037261,187782.0
2540364,2023-03-06,Virginia,Alexandria,Alexandria City High School,0,0,0,0,1,ALEXANDRIA CITY,51510,8715698,155230.0
2540982,2023-03-06,Iowa,Shenandoah,Shenandoah Elementary School,0,0,0,0,1,PAGE,19145,3207004,15014.0
2543457,2023-03-06,Illinois,Elmwood Park,Elmwood Park High School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2540056,2023-03-06,Michigan,Roseville,Roseville Middle School,0,1,0,0,1,MACOMB,26099,10037261,875101.0
2540730,2023-03-06,Minnesota,Minneapolis (Coon Rapids),Coon Rapids Middle School,0,0,0,0,1,HENNEPIN,27053,5737915,1258713.0
2938662,2023-03-06,Maryland,Baltimore,Leith Walk Elementary/Middle School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2540590,2023-03-06,Ohio,Columbus,Champion Middle School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2540549,2023-03-06,Kentucky,Owensboro,Owensboro Middle School,0,0,0,0,1,DAVIESS,21059,4526154,103458.0
2541039,2023-03-05,Georgia,Atlanta,Clark Atlanta University,0,0,0,0,0,FULTON,13121,11029227,1079105.0
2538466,2023-03-03,Ohio,Cleveland,Collinwood High School,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2538905,2023-03-03,Oklahoma,Oklahoma City,Emerson North Alternative High School,0,0,0,0,1,OKLAHOMA,40109,4053824,808866.0
2538842,2023-03-03,Florida,Clearwater,Countryside High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2538840,2023-03-03,Florida,Saint Petersburg,Gibbs High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2538091,2023-03-03,South Carolina,Orangeburg,Hugine Suites,0,1,0,0,0,ORANGEBURG,45075,5373555,82820.0
2538699,2023-03-03,Arizona,Phoenix,Moon Valley High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2539158,2023-03-03,California,Azusa,Azusa High School,0,0,0,0,2,LOS ANGELES,06037,38965193,9663345.0
2542912,2023-03-03,New Mexico,Los Lunas,Los Lunas High School,0,0,0,0,0,VALENCIA,35061,2114371,79141.0
2537614,2023-03-02,Alabama,Bay Minette,Baldwin County High School,0,0,0,0,1,BALDWIN,01003,5108468,253507.0
2537466,2023-03-02,North Carolina,Kill Devil Hills,First Flight High School,0,0,0,0,1,DARE,37055,10835491,38110.0
2537460,2023-03-02,Mississippi,Kiln,Hancock High School,0,0,0,0,1,HANCOCK,28045,2939690,46159.0
2539312,2023-03-02,South Carolina,North Charleston,Daniel Jenkins Academy,0,0,0,0,1,CHARLESTON,45019,5373555,424367.0
2537311,2023-03-02,Georgia,Lagrange,Troup County High School,0,0,0,0,1,TROUP,13285,11029227,70742.0
2536807,2023-03-01,Arkansas,Jonesboro,Nettleton Junior High,0,0,0,0,1,CRAIGHEAD,05031,3067732,113993.0
2537436,2023-03-01,Indiana,Terre Haute,Davis Park Elementary,0,0,0,0,2,VIGO,18167,6862199,106153.0
2537458,2023-03-01,Oregon,Salem,South Salem High School,0,0,0,0,1,MARION,41047,4233358,346741.0
2537394,2023-03-01,Georgia,Warner Robins,Warner Robins High School,0,0,0,0,0,HOUSTON,13153,11029227,171974.0
2537958,2023-03-01,California,Santa Rosa,Maria Carrillo High School,0,0,0,0,1,SONOMA,06097,38965193,481812.0
2536964,2023-03-01,Tennessee,Cedar Hill,Jo Byrns High School,0,0,0,0,0,ROBERTSON,47147,7126489,76776.0
2535934,2023-02-28,Ohio,Rocky River,Lutheran High School West,0,0,0,0,0,CUYAHOGA,39035,11785935,1233088.0
2538355,2023-02-28,Kentucky,Radcliff,North Middle School,0,0,0,0,1,HARDIN,21093,4526154,112273.0
2535790,2023-02-28,Florida,Tallahassee,Leon High School,0,0,0,0,1,LEON,12073,22610726,296913.0
2537463,2023-02-28,North Carolina,Greensboro,James B. Dudley High School,0,0,0,0,0,GUILFORD,37081,10835491,549866.0
2536386,2023-02-28,Texas,Pearland,Leon Sablatura Middle School,0,0,0,0,1,BRAZORIA,48039,30503301,398938.0
2557186,2023-02-28,Colorado,Denver,Bruce Randolph School,0,0,0,0,1,DENVER,08031,5877610,716577.0
2536296,2023-02-28,Georgia,Ringgold,Ringgold Primary School,0,0,0,0,1,CATOOSA,13047,11029227,68910.0
2536087,2023-02-28,New York,Rochester (Brighton),Monroe Community College,0,0,0,0,1,MONROE,36055,19571216,748482.0
2540360,2023-02-27,North Carolina,Lillington,STAR Academy of Lillington,0,0,0,0,1,HARNETT,37085,10835491,141477.0
2536221,2023-02-27,Utah,Cedar City,Canyon View High School,0,0,0,0,1,IRON,49021,3417734,64211.0
2535740,2023-02-27,Florida,Hollywood,McArthur High School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2535733,2023-02-27,Florida,Jacksonville,Mandarin Oaks Elementary School,0,0,0,0,0,DUVAL,12031,22610726,1030822.0
2534845,2023-02-27,Nevada,Fernley,Silverland Middle School,0,0,0,0,1,LYON,32019,3194176,62583.0
2536597,2023-02-27,Alabama,Monroeville,Monroeville Elementary School,0,0,0,0,0,MONROE,01099,5108468,19229.0
2538050,2023-02-27,Mississippi,Heidelberg,New William J. Berry Elementary School,0,0,0,0,0,JASPER,28061,2939690,16013.0
2533264,2023-02-24,Nebraska,Lincoln,Prescott Elementary School,0,0,0,0,1,LANCASTER,31109,1978379,326716.0
2533130,2023-02-24,Colorado,Colorado Springs,Sand Creek High School,0,0,0,0,1,EL PASO,08041,5877610,744215.0
2533040,2023-02-24,Texas,Nederland,Nederland High School,0,0,0,0,1,JEFFERSON,48245,30503301,251496.0
2532996,2023-02-24,Florida,Daytona Beach,Bethune-Cookman Univ - Moorehead Dorm,0,0,0,0,1,VOLUSIA,12127,22610726,590357.0
2532968,2023-02-24,Georgia,Grovetown,Grovetown High School,0,0,0,0,1,COLUMBIA,13073,11029227,165162.0
2534185,2023-02-24,California,Watsonville,Pajaro Valley High School,0,0,0,0,1,SANTA CRUZ,06087,38965193,261547.0
2533257,2023-02-23,North Carolina,Durham,Jordan High School,0,0,0,0,1,DURHAM,37063,10835491,336892.0
2533150,2023-02-23,Florida,Greenacres,John I. Leonard High School,0,0,0,0,1,PALM BEACH,12099,22610726,1533801.0
2533085,2023-02-23,South Carolina,Blythewood,Westwood High School,0,0,0,0,1,RICHLAND,45079,5373555,425138.0
2533072,2023-02-23,North Carolina,Raleigh,Millbrook Magnet High School,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2532760,2023-02-23,Nevada,Las Vegas,Jerome Mack Middle School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2532198,2023-02-23,Maryland,Lanham,DuVal High School,0,0,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
2533361,2023-02-23,Ohio,Columbus,Africentric Early College K-12,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2533356,2023-02-23,Ohio,Reynoldsburg,Reynoldsburg High School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2531624,2023-02-22,Virginia,Glen Allen,Academy at Virginia Randolph,0,0,0,0,1,HENRICO,51087,8715698,334760.0
2531636,2023-02-22,Virginia,Newport News,Woodside High School,0,0,0,0,1,NEWPORT NEWS CITY,51700,8715698,183118.0
2532021,2023-02-22,Ohio,Reynoldsburg,Reynoldsburg High School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2533216,2023-02-22,Florida,Belle Glade,Glade View Elementary,0,0,0,0,1,PALM BEACH,12099,22610726,1533801.0
2531012,2023-02-21,Nevada,Las Vegas,Edmundo Escobedo Sr Middle School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2531008,2023-02-21,Nevada,North Las Vegas,Mojave High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2530996,2023-02-21,Nevada,Las Vegas,Eldorado High School,0,0,0,0,2,CLARK,32003,3194176,2336573.0
2531435,2023-02-21,Ohio,Columbus,Central High School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2532037,2023-02-21,Pennsylvania,Coal Township,Shamokin Area Middle/High School,0,0,0,0,0,NORTHUMBERLAND,42097,12961683,90120.0
2531943,2023-02-21,Kentucky,Stearns,McCreary County Board of Education,0,0,0,0,1,MCCREARY,21147,4526154,17050.0
2530457,2023-02-20,North Carolina,Elkin,Elkin High School,0,0,0,0,0,SURRY,37171,10835491,71462.0
2530243,2023-02-20,Texas,Midland,Legacy Freshman High Schoolbus,0,0,0,0,1,MIDLAND,48329,30503301,177108.0
2528420,2023-02-18,Texas,Abilene,Abilene High School,0,0,0,0,1,TAYLOR,48441,30503301,146836.0
2527875,2023-02-17,Texas,Arlington,Arlington High School,0,0,0,0,2,TARRANT,48439,30503301,2182947.0
2527806,2023-02-17,Missouri,Saint Louis,Principia Lower School,0,0,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
2528381,2023-02-17,Georgia,Macon,Rutland High School,0,0,0,0,0,BIBB,13021,11029227,156512.0
2529696,2023-02-17,Nevada,Las Vegas,Palo Verde High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2527524,2023-02-17,Indiana,Fort Wayne,North Side High School,0,0,0,0,0,ALLEN,18003,6862199,394545.0
2527792,2023-02-17,Virginia,Max Meadows,Fort Chiswell High School,0,0,0,0,1,WYTHE,51197,8715698,28104.0
2527592,2023-02-17,North Carolina,Erwin,Erwin Elementary School,0,0,0,0,0,HARNETT,37085,10835491,141477.0
2527121,2023-02-16,Virginia,Norfolk,Little Creek Elementary School,0,0,0,0,0,NORFOLK CITY,51710,8715698,230930.0
2529867,2023-02-16,Texas,Benavides,Benavides High School,0,0,0,0,1,DUVAL,48131,30503301,9604.0
2527944,2023-02-16,Alabama,Wetumpka,Redland Middle School,0,0,0,0,1,ELMORE,01051,5108468,90441.0
2528026,2023-02-16,Ohio,Columbus,Eastmoor Academy,0,0,0,0,0,FRANKLIN,39049,11785935,1326063.0
2528617,2023-02-16,North Carolina,Fayetteville,Luther Nick Jeralds Middle School,0,0,0,0,1,CUMBERLAND,37051,10835491,337890.0
2526954,2023-02-15,Colorado,Denver,Denver East High School,0,0,0,0,1,DENVER,08031,5877610,716577.0
2528206,2023-02-15,Ohio,Cleveland,Collinwood High School,0,0,0,0,0,CUYAHOGA,39035,11785935,1233088.0
2526048,2023-02-15,Maryland,Fort George G Meade (Fort Meade),Meade High School,0,0,0,0,1,ANNE ARUNDEL,24003,6180253,594582.0
2527475,2023-02-15,Texas,Houston,Davis High School,0,0,0,0,0,HARRIS,48201,30503301,4835125.0
2526799,2023-02-15,North Carolina,Clayton,Cleveland High School,0,0,0,0,1,JOHNSTON,37101,10835491,241955.0
2526755,2023-02-15,Alabama,Decatur,Austin Junior High School,0,0,0,0,0,MORGAN,01103,5108468,125133.0
2526751,2023-02-15,Alabama,Beauregard,Beauregard school,0,0,0,0,0,Lee,01081,5108468,183215.0
2526733,2023-02-15,Mississippi,Clinton,Clinton High School,0,0,0,0,0,HINDS,28049,2939690,214870.0
2526690,2023-02-15,Virginia,Gloucester,Gloucester High School,0,0,0,0,1,GLOUCESTER,51073,8715698,40057.0
2580632,2023-02-15,Michigan,Grand Rapids (Walker),W Michigan Academy of Environmental Science,0,0,0,0,2,KENT,26081,10037261,661354.0
2525801,2023-02-14,Utah,Salt Lake City (Murray),Murray High School,0,0,0,0,3,SALT LAKE,49035,3417734,1185813.0
2525617,2023-02-14,North Carolina,Rocky Mount,Fairview Elementary,0,0,0,0,0,EDGECOMBE,37065,10835491,48832.0
2525527,2023-02-14,Texas,San Antonio,Legacy of Educational Excellence High School,0,0,0,0,1,BEXAR,48029,30503301,2087679.0
2525382,2023-02-14,Pennsylvania,Pittsburgh,Westinghouse Academy,0,4,0,0,2,ALLEGHENY,42003,12961683,1224825.0
2526099,2023-02-14,Florida,Fort Myers,South Fort Myers High School,0,0,0,0,1,LEE,12071,22610726,834573.0
2526066,2023-02-14,Georgia,Decatur,Miller Grove Middle School,0,0,0,0,1,DEKALB,13089,11029227,762992.0
2528189,2023-02-14,Indiana,Fort Wayne,South Side High School,0,0,0,0,1,ALLEN,18003,6862199,394545.0
2526660,2023-02-14,South Carolina,Conway,Pee Dee Elementary,0,0,0,0,0,HORRY,45051,5373555,397478.0
2525632,2023-02-14,North Carolina,Wendell,Wendell Middle School,0,0,0,0,0,WAKE,37183,10835491,1190275.0
2527114,2023-02-13,North Carolina,Raleigh,Green Elementary School,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2532391,2023-02-13,Georgia,Athens,Clarke Central High School,0,0,0,0,1,CLARKE,13059,11029227,129933.0
2760283,2023-02-13,Louisiana,Thibodaux,Nicholls State University / Vernon F. Galliano Dining Hall,0,0,0,0,1,LAFOURCHE,22057,4573749,95056.0
2525430,2023-02-13,Oklahoma,Lawton,Hugh Bish Elementary,0,0,0,0,0,COMANCHE,40031,4053824,121574.0
2525173,2023-02-13,Colorado,Golden,Colorado School of Mines,0,0,0,0,1,JEFFERSON,08059,5877610,576366.0
2525134,2023-02-13,Florida,Pensacola,Montclair Elementary School,0,0,0,0,0,ESCAMBIA,12033,22610726,326928.0
2525037,2023-02-13,New York,New York (Manhattan),High School M560,0,0,0,0,0,NEW YORK,36061,19571216,1597451.0
2524577,2023-02-13,Michigan,East Lansing,Michigan State University/Berkey Hall,3,5,1,0,0,INGHAM,26065,10037261,284637.0
2524581,2023-02-13,New York,Rochester,James Monroe High School,0,0,0,0,1,MONROE,36055,19571216,748482.0
2524633,2023-02-13,Texas,Dalhart,Dalhart High School,1,0,0,0,0,DALLAM,48111,30503301,7237.0
2523958,2023-02-12,North Carolina,Salisbury,Catawba College - Woodson Hall,0,0,0,0,0,ROWAN,37159,10835491,151661.0
2523405,2023-02-10,Ohio,Cincinnati,Princeton Community Middle School,0,0,0,0,1,HAMILTON,39061,11785935,827058.0
2522622,2023-02-10,Tennessee,La Vergne,La Vergne Middle School,0,0,0,0,1,RUTHERFORD,47149,7126489,367101.0
2524381,2023-02-10,Georgia,Columbus,Hardaway High School,0,0,0,0,1,MUSCOGEE,13215,11029227,201877.0
2523161,2023-02-10,Indiana,Columbia City,Columbia City High School,0,0,0,0,0,WHITLEY,18183,6862199,34742.0
2523619,2023-02-10,North Carolina,Franklin,Franklin High School,0,0,0,0,0,MACON,37113,10835491,38412.0
2523058,2023-02-10,California,San Diego,San Ysidro High School,0,0,0,0,1,SAN DIEGO,06073,38965193,3269973.0
2522141,2023-02-09,Arkansas,Fort Smith,Kimmons Middle School,0,0,0,0,0,SEBASTIAN,05131,3067732,129098.0
2521973,2023-02-09,Alabama,Prattville,Prattville High School,0,0,0,0,1,AUTAUGA,01001,5108468,60342.0
2526042,2023-02-09,Pennsylvania,Norristown,Joseph K. Gotwals Elementary School,0,0,0,0,0,MONTGOMERY,42091,12961683,868742.0
2520705,2023-02-08,Maryland,Lanham,DuVal High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2520916,2023-02-08,Texas,Rio Grande City,Rio Grande City High School,0,0,0,0,2,STARR,48427,30503301,65934.0
2538306,2023-02-08,Minnesota,Minneapolis,North Community High School,0,0,0,0,1,HENNEPIN,27053,5737915,1258713.0
2521277,2023-02-08,Alabama,Brookwood,Brookwood High School,0,0,0,0,0,TUSCALOOSA,01125,5108468,237373.0
2520180,2023-02-07,Virginia,Chesterfield,Lloyd C. Bird High School,0,0,0,0,1,CHESTERFIELD,51041,8715698,383876.0
2520243,2023-02-07,North Carolina,Saint Pauls,St. Pauls High School,0,0,0,0,0,ROBESON,37155,10835491,117365.0
2520906,2023-02-07,Texas,Lubbock,Lubbock-Cooper Middle School,0,0,0,0,0,LUBBOCK,48303,30503301,320940.0
2520084,2023-02-07,Colorado,Colorado Springs,Sierra High School,0,0,0,0,1,EL PASO,08041,5877610,744215.0
2520468,2023-02-07,Wisconsin,Neenah,Neenah High School,0,0,0,0,1,WINNEBAGO,55139,5910955,171735.0
2520710,2023-02-07,Wisconsin,Green Bay,James A. Temp Hall,0,0,0,0,1,BROWN,55009,5910955,271417.0
2519678,2023-02-06,Kentucky,Hopkinsville,Hopkinsville High School,0,0,0,0,1,CHRISTIAN,21047,4526154,72032.0
2519656,2023-02-06,Kentucky,Louisville,Ballard High School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2522795,2023-02-06,Florida,Tallahassee,Fairview Middle School,0,0,0,0,1,LEON,12073,22610726,296913.0
2519482,2023-02-06,Arkansas,Fort Smith,Future School of Fort Smith,0,0,0,0,1,SEBASTIAN,05131,3067732,129098.0
2520310,2023-02-06,Arkansas,Trumann,Trumann High School,0,0,0,0,1,POINSETT,05111,3067732,22397.0
2519709,2023-02-06,Illinois,Evanston,Chute Middle School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2519398,2023-02-06,Alabama,Birmingham,Central Park Elementary School,0,0,0,0,0,JEFFERSON,01073,5108468,662895.0
2519802,2023-02-06,Delaware,Middletown,Appoquinimink High School,0,0,0,0,1,NEW CASTLE,10003,1031890,578592.0
2519199,2023-02-06,Florida,Palm Beach Gardens,Palm Beach Gardens Community High School,0,0,0,0,1,PALM BEACH,12099,22610726,1533801.0
2519443,2023-02-06,Wisconsin,Oshkosh,Webster Stanley Middle School,0,0,0,0,0,WINNEBAGO,55139,5910955,171735.0
2517220,2023-02-03,Maryland,Baltimore,Mergenthaler High School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2521183,2023-02-03,California,Paso Robles,Paso Robles High School,0,0,0,0,1,SAN LUIS OBISPO,06079,38965193,281639.0
2517392,2023-02-03,Tennessee,Lebanon,Winfree Bryant Middle School,0,0,0,0,1,WILSON,47189,7126489,163674.0
2517339,2023-02-03,Michigan,Detroit,Martin Luther King Jr. Senior High School,0,0,0,0,0,WAYNE,26163,10037261,1751169.0
2517280,2023-02-03,Kentucky,Lexington,Paul Laurence Dunbar High School,0,0,0,0,1,FAYETTE,21067,4526154,320154.0
2517211,2023-02-03,Florida,Apopka,Wekiva High School,0,0,0,0,1,ORANGE,12095,22610726,1471416.0
2517644,2023-02-03,Nevada,North Las Vegas,Cram Middle School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2519186,2023-02-03,Pennsylvania,Mars,Mars Area High School,0,0,0,0,3,BUTLER,42019,12961683,198413.0
2518365,2023-02-03,Missouri,Cottleville,Francis Howell Central High School,0,0,0,0,1,SAINT CHARLES,29183,6196156,416659.0
2517500,2023-02-03,California,Los Angeles,Susan Miller Dorsey Senior High School,0,0,0,0,0,LOS ANGELES,06037,38965193,9663345.0
2517193,2023-02-02,Delaware,Wilmington,Shortlidge Elementary School,0,0,0,0,0,NEW CASTLE,10003,1031890,578592.0
2517199,2023-02-02,Delaware,Wilmington,A.I. Dupont Middle School,0,0,0,0,1,NEW CASTLE,10003,1031890,578592.0
2516840,2023-02-02,Ohio,Pickerington,Pickerington Ridgeview Junior High School,1,0,0,0,0,FAIRFIELD,39045,11785935,165360.0
2516752,2023-02-02,Indiana,North Vernon,North Vernon Elementary (NVE),0,0,0,0,1,JENNINGS,18079,6862199,27622.0
2517242,2023-02-02,Indiana,Columbus,Columbus East High School,0,0,0,0,1,BARTHOLOMEW,18005,6862199,84003.0
2517416,2023-02-02,Ohio,New Philadelphia,Welty Middle School,0,0,0,0,1,TUSCARAWAS,39157,11785935,91874.0
2517100,2023-02-02,Arizona,Mesa,Red Mountain High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2516697,2023-02-02,Maryland,Riverdale,William Wirt Middle School,0,0,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
2516643,2023-02-02,Texas,Houston,,0,0,0,1,3,HARRIS,48201,30503301,4835125.0
2517451,2023-02-02,Alabama,Prattville,Prattville Junior High School,0,0,0,0,0,AUTAUGA,01001,5108468,60342.0
2516070,2023-02-01,Maryland,Hyattsville,Northwestern High School,0,0,0,0,0,PRINCE GEORGES,24033,6180253,947430.0
2516531,2023-02-01,North Carolina,Kernersville,Robert B Glenn High School,0,0,0,0,1,FORSYTH,37067,10835491,392921.0
2516529,2023-02-01,North Carolina,Charlotte,South Mecklenburg High School,0,0,0,0,0,MECKLENBURG,37119,10835491,1163701.0
2516296,2023-02-01,Kentucky,Louisville,Moore High School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2516990,2023-02-01,Louisiana,La Place (Laplace),LaPlace Elementary,0,0,0,0,1,ST JOHN THE BAPTIST,22095,4573749,39592.0
2516391,2023-02-01,North Carolina,Rolesville,Rolesville High School,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2515355,2023-01-31,South Carolina,Blythewood,Blythewood High School,0,0,0,0,1,RICHLAND,45079,5373555,425138.0
2515490,2023-01-31,Ohio,Columbus,Marion-Franklin High School,0,0,0,0,0,FRANKLIN,39049,11785935,1326063.0
2516607,2023-01-31,Indiana,Hammond,Hammond Central High School,0,0,0,0,1,LAKE,18089,6862199,500598.0
2515750,2023-01-31,Nevada,Las Vegas,Spring Valley High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2516381,2023-01-31,Alabama,Theodore,Theodore High School,0,0,0,0,1,MOBILE,01097,5108468,411640.0
2515330,2023-01-30,California,Madera,Madera South High School,0,0,0,0,1,MADERA,06039,38965193,162858.0
2515384,2023-01-30,New York,Nanuet,Nanuet Senior High School,0,0,0,0,1,ROCKLAND,36087,19571216,340807.0
2514454,2023-01-30,Arizona,Yuma,Gila Ridge High School,0,0,0,0,1,YUMA,04027,7431344,213221.0
2523034,2023-01-30,Texas,Lufkin,Pineywoods Community Academy,0,0,0,0,1,ANGELINA,48005,30503301,87319.0
2677660,2023-01-29,Texas,Beaumont,St Anthony Cathedral Basilica School,0,0,0,0,1,JEFFERSON,48245,30503301,251496.0
2513755,2023-01-28,Missouri,Springfield,,0,1,0,0,2,GREENE,29077,6196156,304611.0
2516842,2023-01-27,Colorado,Loveland,Ferguson High School,0,0,0,0,1,LARIMER,08069,5877610,370771.0
2518431,2023-01-27,North Carolina,Newton,Newton-Conover High School,0,0,0,0,1,CATAWBA,37035,10835491,164645.0
2512539,2023-01-27,Arizona,El Mirage,Riverview Elementary School,0,0,0,0,2,MARICOPA,04013,7431344,4585871.0
2512455,2023-01-27,Maryland,Baltimore,Carver Vo-Tech High School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2512437,2023-01-27,Georgia,Carnesville,Franklin County Middle School,0,0,0,0,1,FRANKLIN,13119,11029227,24782.0
2526814,2023-01-27,Illinois,Chicago,Wendell E. Green Elementary School,0,0,0,0,1,COOK,17031,12549689,5087072.0
2512245,2023-01-26,Nebraska,Fremont,Milliken Park Elementary School,0,0,0,0,0,DODGE,31053,1978379,37187.0
2517299,2023-01-26,Minnesota,Saint Paul,Career Pathways High School,0,0,0,0,1,RAMSEY,27123,5737915,536075.0
2512022,2023-01-26,Utah,Salt Lake City (Taylorsville),Taylorsville High School,0,0,0,0,1,SALT LAKE,49035,3417734,1185813.0
2512364,2023-01-26,Florida,Homestead,Keys Gate Charter School,0,0,0,0,1,MIAMI-DADE,12086,22610726,2686867.0
2517953,2023-01-25,Texas,Bandera,Bandera MIddle School,0,0,0,0,1,BANDERA,48019,30503301,22637.0
2511580,2023-01-25,Alabama,Pinson,Clay Elementary School,0,0,0,0,0,JEFFERSON,01073,5108468,662895.0
2512591,2023-01-25,California,Sacramento,Luther Burbank High School,0,0,0,0,1,SACRAMENTO,06067,38965193,1584288.0
2511004,2023-01-25,District of Columbia,Washington,Anacostia High School,0,0,0,0,1,DISTRICT OF COLUMBIA,11001,678972,678972.0
2512341,2023-01-25,North Carolina,Kannapolis,A.L. Brown High School,0,0,0,0,1,CABARRUS,37025,10835491,240016.0
2510864,2023-01-24,Maryland,Rockville,Richard Montgomery High School,0,0,0,0,1,MONTGOMERY,24031,6180253,1058474.0
2510828,2023-01-24,Florida,Saint Petersburg,St Petersburg High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2515486,2023-01-24,Connecticut,Meriden,Washington Middle School,0,0,0,0,1,NEW HAVEN,09009,3617176,
2510590,2023-01-24,Missouri,Kansas City,The Plaza Academy,0,1,0,0,0,JACKSON,29095,6196156,718560.0
2517605,2023-01-24,California,Corona,Centennial High School,0,0,0,0,1,RIVERSIDE,06065,38965193,2492442.0
2510418,2023-01-24,Utah,Midvale,Hillcrest High School,0,0,0,0,1,SALT LAKE,49035,3417734,1185813.0
2511172,2023-01-24,Ohio,Toledo,,0,0,0,0,0,LUCAS,39095,11785935,425484.0
